,UTC Datetime,Local Datetime,countlineId,countlineName,Sensor Number,direction,Pedestrian
156,06/12/2021,06/12/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,250
157,06/12/2021,06/12/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,48
158,06/12/2021,06/12/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1811
159,06/12/2021,06/12/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1615
160,06/12/2021,06/12/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1084
161,06/12/2021,06/12/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,1197
162,06/13/2021,06/13/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,265
163,06/13/2021,06/13/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,90
164,06/13/2021,06/13/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1636
165,06/13/2021,06/13/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1300
166,06/13/2021,06/13/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1116
167,06/13/2021,06/13/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,1253
168,06/14/2021,06/14/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,136
169,06/14/2021,06/14/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,52
170,06/14/2021,06/14/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1509
171,06/14/2021,06/14/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1268
172,06/14/2021,06/14/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,889
173,06/14/2021,06/14/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,907
174,06/15/2021,06/15/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,170
175,06/15/2021,06/15/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,60
176,06/15/2021,06/15/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1629
177,06/15/2021,06/15/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1532
178,06/15/2021,06/15/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,875
179,06/15/2021,06/15/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,949
180,06/16/2021,06/16/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,133
181,06/16/2021,06/16/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,55
182,06/16/2021,06/16/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1362
183,06/16/2021,06/16/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1388
184,06/16/2021,06/16/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,944
185,06/16/2021,06/16/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,883
186,06/17/2021,06/17/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,229
187,06/17/2021,06/17/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,57
188,06/17/2021,06/17/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1579
189,06/17/2021,06/17/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1488
190,06/17/2021,06/17/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,958
191,06/17/2021,06/17/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,860
192,06/18/2021,06/18/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,238
193,06/18/2021,06/18/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,65
194,06/18/2021,06/18/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1412
195,06/18/2021,06/18/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1348
196,06/18/2021,06/18/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1090
197,06/18/2021,06/18/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,902
198,06/19/2021,06/19/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,254
199,06/19/2021,06/19/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,44
200,06/19/2021,06/19/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1509
201,06/19/2021,06/19/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1457
202,06/19/2021,06/19/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1049
203,06/19/2021,06/19/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,960
204,06/20/2021,06/20/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,249
205,06/20/2021,06/20/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,84
206,06/20/2021,06/20/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1132
207,06/20/2021,06/20/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1019
208,06/20/2021,06/20/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,1160
209,06/20/2021,06/20/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,963
210,06/21/2021,06/21/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,196
211,06/21/2021,06/21/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,55
212,06/21/2021,06/21/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1275
213,06/21/2021,06/21/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1216
214,06/21/2021,06/21/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,997
215,06/21/2021,06/21/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,922
216,06/22/2021,06/22/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,217
217,06/22/2021,06/22/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,59
218,06/22/2021,06/22/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1371
219,06/22/2021,06/22/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1415
220,06/22/2021,06/22/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,991
221,06/22/2021,06/22/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,826
222,06/23/2021,06/23/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,113
223,06/23/2021,06/23/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,50
224,06/23/2021,06/23/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1196
225,06/23/2021,06/23/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1174
226,06/23/2021,06/23/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,767
227,06/23/2021,06/23/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,738
228,06/24/2021,06/24/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,149
229,06/24/2021,06/24/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,47
230,06/24/2021,06/24/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1354
231,06/24/2021,06/24/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1337
232,06/24/2021,06/24/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,884
233,06/24/2021,06/24/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,934
234,06/25/2021,06/25/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,132
235,06/25/2021,06/25/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,53
236,06/25/2021,06/25/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1315
237,06/25/2021,06/25/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1353
238,06/25/2021,06/25/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,877
239,06/25/2021,06/25/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,821
240,06/26/2021,06/26/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,182
241,06/26/2021,06/26/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,out,55
242,06/26/2021,06/26/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,in,1530
243,06/26/2021,06/26/2021 01:00,22997,S3_GeorgesStUpper_pathLHS_dlr001,S3,out,1432
244,06/26/2021,06/26/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,in,897
245,06/26/2021,06/26/2021 01:00,22999,S3_GeorgesStUpper_pathRHS_dlr001,S3,out,980
246,06/27/2021,06/27/2021 01:00,22998,S3_GeorgesStUpper_dlr001,S3,in,236
