,Unnamed: 0,index,UTC Datetime,Local Datetime,countlineId,countlineName,Sensor Number,direction,Pedestrian
3876,3876,18204,02/22/2023,02/22/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,142.80807417106334
3877,3877,18205,02/22/2023,02/22/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,168.43205658751725
3878,3878,18206,02/22/2023,02/22/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2653.6962759696157
3879,3879,18207,02/22/2023,02/22/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2892.010114435678
3880,3880,18208,02/22/2023,02/22/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2737.9735603898557
3881,3881,18209,02/22/2023,02/22/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2323.450286412354
3882,3882,18222,02/23/2023,02/23/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,169.311630191232
3883,3883,18223,02/23/2023,02/23/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,162.53307656590573
3884,3884,18224,02/23/2023,02/23/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2759.7282907103695
3885,3885,18225,02/23/2023,02/23/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2886.0913591658405
3886,3886,18226,02/23/2023,02/23/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2748.481982396088
3887,3887,18227,02/23/2023,02/23/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2334.8580572705273
3888,3888,18240,02/24/2023,02/24/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,162.1649662097127
3889,3889,18241,02/24/2023,02/24/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,169.311630191232
3890,3890,18242,02/24/2023,02/24/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,3053.703449107362
3891,3891,18243,02/24/2023,02/24/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,3171.3083474339905
3892,3892,18244,02/24/2023,02/24/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2932.4859872860043
3893,3893,18245,02/24/2023,02/24/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2701.029803438173
3894,3894,18258,02/25/2023,02/25/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,194.3911906131205
3895,3895,18259,02/25/2023,02/25/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,186.54126466625888
3896,3896,18260,02/25/2023,02/25/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,3188.9195947565113
3897,3897,18261,02/25/2023,02/25/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,3188.98781583123
3898,3898,18262,02/25/2023,02/25/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3239.4540556908573
3899,3899,18263,02/25/2023,02/25/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2981.229688869057
3900,3900,18276,02/26/2023,02/26/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,161.21486795064902
3901,3901,18277,02/26/2023,02/26/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,154.1805827015619
3902,3902,18278,02/26/2023,02/26/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2647.8856112634326
3903,3903,18279,02/26/2023,02/26/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2450.185753392796
3904,3904,18280,02/26/2023,02/26/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2630.5086547207825
3905,3905,18281,02/26/2023,02/26/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2247.680366650941
3906,3906,18294,02/27/2023,02/27/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,150.24573210401797
3907,3907,18295,02/27/2023,02/27/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,139.27659625738693
3908,3908,18296,02/27/2023,02/27/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2457.301443215419
3909,3909,18297,02/27/2023,02/27/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2612.9699166417577
3910,3910,18298,02/27/2023,02/27/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2507.196575090363
3911,3911,18299,02/27/2023,02/27/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2095.942455653368
3912,3912,18312,02/28/2023,02/28/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,139.43313264753309
3913,3913,18313,02/28/2023,02/28/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,143.60163603998086
3914,3914,18314,02/28/2023,02/28/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2506.212880099288
3915,3915,18315,02/28/2023,02/28/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2773.794557627913
3916,3916,18316,02/28/2023,02/28/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2625.526814211191
3917,3917,18317,02/28/2023,02/28/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2239.0899318229153
3918,3918,18330,03/01/2023,03/01/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,166.390810758692
3919,3919,18331,03/01/2023,03/01/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,147.89141349490035
3920,3920,18332,03/01/2023,03/01/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2706.2802400778596
3921,3921,18333,03/01/2023,03/01/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2928.7047315130085
3922,3922,18334,03/01/2023,03/01/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2783.8142332004477
3923,3923,18335,03/01/2023,03/01/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2438.3660335132
3924,3924,18348,03/02/2023,03/02/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,183.42864651589818
3925,3925,18349,03/02/2023,03/02/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,190.20720014122446
3926,3926,18350,03/02/2023,03/02/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2844.6993037809452
3927,3927,18351,03/02/2023,03/02/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2842.2721569358478
3928,3928,18352,03/02/2023,03/02/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2751.4116971586673
3929,3929,18353,03/02/2023,03/02/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2698.642526082012
3930,3930,18366,03/03/2023,03/03/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,158.79002468618245
3931,3931,18367,03/03/2023,03/03/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,144.3180815041407
3932,3932,18368,03/03/2023,03/03/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2789.8977822055035
3933,3933,18369,03/03/2023,03/03/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,3015.2562765720104
3934,3934,18370,03/03/2023,03/03/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3094.849306183503
3935,3935,18371,03/03/2023,03/03/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2654.0782078095936
3936,3936,18384,03/04/2023,03/04/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,202.74368447746434
3937,3937,18385,03/04/2023,03/04/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,208.35167054764054
3938,3938,18386,03/04/2023,03/04/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,3100.6705318153895
3939,3939,18387,03/04/2023,03/04/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,3273.1916340305224
3940,3940,18388,03/04/2023,03/04/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3381.7816029938517
3941,3941,18389,03/04/2023,03/04/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2994.2291906263267
3942,3942,18402,03/05/2023,03/05/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,182.89740802015027
3943,3943,18403,03/05/2023,03/05/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,153.7551311888374
3944,3944,18404,03/05/2023,03/05/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2880.507755505152
3945,3945,18405,03/05/2023,03/05/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2520.217517691522
3946,3946,18406,03/05/2023,03/05/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2618.300730244283
3947,3947,18407,03/05/2023,03/05/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2500.161970848792
3948,3948,18420,03/06/2023,03/06/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,129.37883273229124
3949,3949,18421,03/06/2023,03/06/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,121.68544317557576
3950,3950,18422,03/06/2023,03/06/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2072.3636882420337
3951,3951,18423,03/06/2023,03/06/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2328.6522772255485
3952,3952,18424,03/06/2023,03/06/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2174.1747845875534
3953,3953,18425,03/06/2023,03/06/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,1922.5747385815641
3954,3954,18438,03/07/2023,03/07/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,156.59883421661974
3955,3955,18439,03/07/2023,03/07/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,161.68217354045674
3956,3956,18440,03/07/2023,03/07/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2791.154361495451
3957,3957,18441,03/07/2023,03/07/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2908.5124235283583
3958,3958,18442,03/07/2023,03/07/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2803.281200390898
3959,3959,18443,03/07/2023,03/07/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2485.207234997494
3960,3960,18456,03/08/2023,03/08/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,147.1331139536573
3961,3961,18457,03/08/2023,03/08/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,166.30479902389476
3962,3962,18458,03/08/2023,03/08/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2576.731725236048
3963,3963,18459,03/08/2023,03/08/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2755.17388630165
3964,3964,18460,03/08/2023,03/08/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2536.266023685696
3965,3965,18461,03/08/2023,03/08/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2289.18940792953
3966,3966,18474,03/09/2023,03/09/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,112.18446058493885
3967,3967,18475,03/09/2023,03/09/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,116.0201159488681
3968,3968,18476,03/09/2023,03/09/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,1623.6945370872545
3969,3969,18477,03/09/2023,03/09/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,1867.4466417345295
3970,3970,18478,03/09/2023,03/09/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,1596.2566888799538
3971,3971,18479,03/09/2023,03/09/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,1341.4537248200288
3972,3972,18492,03/10/2023,03/10/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,160.85334934386472
3973,3973,18493,03/10/2023,03/10/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,162.59700947184595
3974,3974,18494,03/10/2023,03/10/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2811.7523457445996
3975,3975,18495,03/10/2023,03/10/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2956.9058054152974
3976,3976,18496,03/10/2023,03/10/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3109.0721094911924
3977,3977,18497,03/10/2023,03/10/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2646.752928609071
3978,3978,18510,03/11/2023,03/11/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,134.09406169993522
3979,3979,18511,03/11/2023,03/11/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,123.61431027196888
3980,3980,18512,03/11/2023,03/11/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2198.0106302258287
3981,3981,18513,03/11/2023,03/11/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2203.603129216556
3982,3982,18514,03/11/2023,03/11/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2260.567808668262
3983,3983,18515,03/11/2023,03/11/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,1891.6449629570395
3984,3984,18528,03/12/2023,03/12/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,152.73450827442474
3985,3985,18529,03/12/2023,03/12/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,140.71607893511532
3986,3986,18530,03/12/2023,03/12/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2730.985098394146
3987,3987,18531,03/12/2023,03/12/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2442.278486289403
3988,3988,18532,03/12/2023,03/12/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2605.1117333498237
3989,3989,18533,03/12/2023,03/12/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2323.8249885179557
3990,3990,18546,03/13/2023,03/13/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,142.68020835918293
3991,3991,18547,03/13/2023,03/13/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,128.98864354724122
3992,3992,18548,03/13/2023,03/13/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2224.1922181356654
3993,3993,18549,03/13/2023,03/13/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2408.6964873624333
3994,3994,18550,03/13/2023,03/13/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2336.4586834996635
3995,3995,18551,03/13/2023,03/13/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2070.8849740603364
3996,3996,18564,03/14/2023,03/14/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,153.25915502076396
3997,3997,18565,03/14/2023,03/14/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,146.51586372311218
3998,3998,18566,03/14/2023,03/14/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2556.568087829664
3999,3999,18567,03/14/2023,03/14/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2669.878920532595
4000,4000,18568,03/14/2023,03/14/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2646.2526642722196
4001,4001,18569,03/14/2023,03/14/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2266.14021341828
4002,4002,18582,03/15/2023,03/15/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,137.40507031752526
4003,4003,18583,03/15/2023,03/15/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,127.28683749634322
4004,4004,18584,03/15/2023,03/15/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2293.309146503002
4005,4005,18585,03/15/2023,03/15/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2476.7156764106
4006,4006,18586,03/15/2023,03/15/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2500.958155290824
4007,4007,18587,03/15/2023,03/15/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2137.0326371686415
4008,4008,18600,03/16/2023,03/16/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,205.00539960237603
4009,4009,18601,03/16/2023,03/16/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,209.89694020839238
4010,4010,18602,03/16/2023,03/16/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,3250.667086265612
4011,4011,18603,03/16/2023,03/16/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,3407.951354008051
4012,4012,18604,03/16/2023,03/16/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3500.9802168077244
4013,4013,18605,03/16/2023,03/16/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2987.0426571558714
4014,4014,18618,03/17/2023,03/17/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,145.7575641818691
4015,4015,18619,03/17/2023,03/17/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,135.07942228667338
4016,4016,18620,03/17/2023,03/17/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2489.0494821108323
4017,4017,18621,03/17/2023,03/17/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2268.3884260518907
4018,4018,18622,03/17/2023,03/17/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2386.4302937943976
4019,4019,18623,03/17/2023,03/17/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2043.9757417756696
4020,4020,18636,03/18/2023,03/18/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,168.25574494914488
4021,4021,18637,03/18/2023,03/18/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,167.90081809176934
4022,4022,18638,03/18/2023,03/18/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2797.977072778491
4023,4023,18639,03/18/2023,03/18/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2893.4476125252595
4024,4024,18640,03/18/2023,03/18/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2996.9848973311646
4025,4025,18641,03/18/2023,03/18/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2571.8605978632254
4026,4026,18654,03/19/2023,03/19/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,126.16701934831588
4027,4027,18655,03/19/2023,03/19/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,127.87541714862262
4028,4028,18656,03/19/2023,03/19/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2458.3817108669937
4029,4029,18657,03/19/2023,03/19/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2167.6691152610997
4030,4030,18658,03/19/2023,03/19/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2235.481337504481
4031,4031,18659,03/19/2023,03/19/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2073.682215849774
4032,4032,18672,03/20/2023,03/20/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,172.06272973480839
4033,4033,18673,03/20/2023,03/20/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,163.02246098457044
4034,4034,18674,03/20/2023,03/20/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2693.1001385134396
4035,4035,18675,03/20/2023,03/20/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2867.733011212747
4036,4036,18676,03/20/2023,03/20/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2647.324036593755
4037,4037,18677,03/20/2023,03/20/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2311.498093559616
4038,4038,18690,03/21/2023,03/21/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,162.8527410956068
4039,4039,18691,03/21/2023,03/21/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,139.96437114328103
4040,4040,18692,03/21/2023,03/21/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2480.8136551476987
4041,4041,18693,03/21/2023,03/21/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2518.5948126335293
4042,4042,18694,03/21/2023,03/21/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2516.5123507125877
4043,4043,18695,03/21/2023,03/21/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,1937.5469461004573
4044,4044,18708,03/22/2023,03/22/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,160.3992272528745
4045,4045,18709,03/22/2023,03/22/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,175.04748207328862
4046,4046,18710,03/22/2023,03/22/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2811.3245906512443
4047,4047,18711,03/22/2023,03/22/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2806.9530896303054
4048,4048,18712,03/22/2023,03/22/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2866.0957760527563
4049,4049,18713,03/22/2023,03/22/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2143.416394447656
4050,4050,18726,03/23/2023,03/23/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,248.0794857899432
4051,4051,18727,03/23/2023,03/23/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,192.89436677886064
4052,4052,18728,03/23/2023,03/23/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2894.8142669670083
4053,4053,18729,03/23/2023,03/23/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2929.5599227072357
4054,4054,18730,03/23/2023,03/23/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2818.5269301936314
4055,4055,18731,03/23/2023,03/23/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2195.2529389328433
4056,4056,18744,03/24/2023,03/24/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,163.377387841946
4057,4057,18745,03/24/2023,03/24/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,161.41985016728714
4058,4058,18746,03/24/2023,03/24/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2900.38699070951
4059,4059,18747,03/24/2023,03/24/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2823.5391068771523
4060,4060,18748,03/24/2023,03/24/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2962.9728397302088
4061,4061,18749,03/24/2023,03/24/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2320.7255538664126
4062,4062,18762,03/25/2023,03/25/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,193.76734863316662
4063,4063,18763,03/25/2023,03/25/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,185.36410536170007
4064,4064,18764,03/25/2023,03/25/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,3604.622012626719
4065,4065,18765,03/25/2023,03/25/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,3272.772774267207
4066,4066,18766,03/25/2023,03/25/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,3732.824286259975
4067,4067,18767,03/25/2023,03/25/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2764.324868188656
4068,4068,18780,03/26/2023,03/26/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,134.2924521671646
4069,4069,18781,03/26/2023,03/26/2023 00:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,127.28683749634322
4070,4070,18782,03/26/2023,03/26/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2557.0729593277765
4071,4071,18783,03/26/2023,03/26/2023 00:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2290.7982915037383
4072,4072,18784,03/26/2023,03/26/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2372.086216424236
4073,4073,18785,03/26/2023,03/26/2023 00:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,1795.2899234528115
4074,4074,18798,03/27/2023,03/27/2023 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,148.54392605311997
4075,4075,18799,03/27/2023,03/27/2023 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,140.26195684412508
4076,4076,18800,03/27/2023,03/27/2023 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2711.1585971850586
4077,4077,18801,03/27/2023,03/27/2023 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,out,2715.587120370045
4078,4078,18802,03/27/2023,03/27/2023 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,in,2660.5459922352584
4079,4079,18803,03/27/2023,03/27/2023 01:00,22996,S2_StGeorgesUpperSt_pathRHS_dlr001,S2,out,2054.651580090235
4080,4080,18816,03/28/2023,03/28/2023 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,in,142.05636637922905
4081,4081,18817,03/28/2023,03/28/2023 01:00,22995,S2_StGeorgesUpperSt_dlr001,S2,out,151.42948315798552
4082,4082,18818,03/28/2023,03/28/2023 01:00,22994,S2_StGeorgesUpperSt_pathLHS_dlr001,S2,in,2407.1380342028638
